T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5637589814815327,0.0363027777777777,0.1314009618407491,0.1077552224691358,0.3109408977709779,False,6,5000
1.7,24,-0.6080570833333112,0.039515162037037,0.1629208594604597,0.1504440544616919,0.311789160439641,False,6,5000
1.5,24,-0.6440267901235219,0.042999074074074,0.1974275915198194,0.2015407091358028,0.3142013270071093,False,6,5000
1.3,24,-0.6890435030864478,0.0491247299382716,0.2596836596000698,0.309235945599214,0.3019189320667443,False,6,5000
1.2,24,-0.7180066049382983,0.055572762345679,0.3263175086130438,0.4315761824731373,0.3015272340173721,False,6,5000
1.1,24,-0.7549224691358116,0.065523649691358,0.4361616605361929,0.6474982057231254,0.3039866022444546,False,6,5000
1.0,24,-0.808293981481512,0.0894493827160493,0.704871256172737,1.3947132143484238,0.2646011446959353,False,6,5000
0.9,24,-0.9012317129629559,0.158747299382716,1.2082951820984975,5.052785986415945,0.3217660637114999,False,6,5000
0.8,24,-1.0089434104938382,0.335650887345679,0.7131053126951452,7.188715545652197,0.6079027987169476,False,6,5000
0.7,24,-1.0546672376543218,0.4188005787037037,0.2770161966439357,0.5129259483134722,0.662180772892184,False,6,5000
0.5,24,-1.0848541071428788,0.4555219742063492,0.0723927187221609,0.277270784214835,0.6651776794262367,False,6,15000
0.3,24,-1.0946429960317643,0.4783254464285714,0.0373680648823929,0.1543061570247417,0.6662087693239462,False,6,15000
0.1,24,-1.1015371230158928,0.4986118055555555,0.0211256045177934,0.0143444416668003,0.6666533653510083,False,6,15000
