T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,16,-0.5825538888889192,0.0572908854166666,0.133871497476548,0.1192862412413194,0.3155945460181272,True,3,5000
1.7,16,-0.6274445138888887,0.0628322916666666,0.163915094450423,0.1699288380718953,0.3115820970703142,True,3,5000
1.5,16,-0.6636927777777767,0.0694534722222222,0.2003266200406099,0.2380105184979422,0.2995266087635938,True,3,5000
1.3,16,-0.7094695138888877,0.0817084201388888,0.2796250439615564,0.390395008367462,0.2866846264196003,True,3,5000
1.2,16,-0.7417222222222217,0.0950674479166666,0.3705216220850479,0.6109408495225692,0.2426486468913232,True,3,5000
1.1,16,-0.7867518055555519,0.122128125,0.6306991030751662,1.2007421593434338,0.2019378878084379,True,3,5000
1.0,16,-0.9252025694442484,0.2641776909722222,2.567477328532078,4.6660617593962215,0.442967261199324,True,3,5000
0.9,16,-1.1250174305555063,0.4661019965277778,0.8051948971177509,0.5360260416130874,0.659590499221014,True,3,5000
0.8,16,-1.1725793055555498,0.4906986979166666,0.2783738036958638,0.0385653409505248,0.6660294128691847,True,3,5000
0.7,16,-1.1906173611111115,0.4971702256944444,0.1092933935498821,0.0096366021797779,0.6665285734511246,True,3,5000
0.5,16,-1.1996066964285723,0.4999015625,0.0080573140812703,0.0002936994642794,0.6666636494651577,True,3,15000
0.3,16,-1.1999983928571434,0.4999996651785714,8.570694060633994e-05,1.1159757680919331e-06,0.6666666597461842,True,3,15000
0.1,16,-1.2000000000000006,0.5,5.684341886080801e-12,0.0,0.6666666666666667,True,3,15000
