T,L,E,Ms,Cv,chi_s,U,periodica,intento,tao
2.0,24,-0.5826278703703179,0.0382340663580246,0.133899229430862,0.1200059714810529,0.3131435044048255,True,15,5000
1.7,24,-0.6274400617284939,0.0420370756172839,0.1644707710018335,0.1699461822192971,0.3121676562522875,True,15,5000
1.5,24,-0.6630181481481647,0.0462166280864197,0.1971207567275547,0.2341676330446962,0.3115636517722717,True,15,5000
1.3,24,-0.708474722222235,0.0542830632716049,0.2660865315829619,0.3813994517720531,0.2939115300581124,True,15,5000
1.2,24,-0.7380913888888684,0.062513387345679,0.3324652305589785,0.5554714610418092,0.2802534504579907,True,15,5000
1.1,24,-0.7782874999999583,0.0794684413580247,0.5091680031630291,1.0923145329186932,0.2123209707934646,True,15,5000
1.0,24,-0.8785724382715263,0.174928549382716,2.6157459187877268,7.105533371138543,0.2328761071763436,True,15,5000
0.9,24,-1.1252923456790267,0.469166087962963,0.7592429888505281,0.2327776146690752,0.664613034528346,True,15,5000
0.8,24,-1.1724881790123647,0.4906582947530865,0.2830149282505405,0.0403591266192648,0.666363616705757,True,15,5000
0.7,24,-1.1905443518518777,0.4971498070987654,0.1128318101183715,0.0098520892991668,0.6666029245449898,True,15,5000
0.5,24,-1.199559206349231,0.4998896825396824,0.0089334143720205,0.0003270516553577,0.6666651613668344,True,15,15000
0.3,24,-1.1999997619047877,0.4999999503968254,1.2698047264424489e-05,1.6533910240923433e-07,0.6666666662089842,True,15,15000
0.1,24,-1.200000000000026,0.5,-3.03164900590976e-11,0.0,0.6666666666666667,True,15,15000
